"No.","Time","Source","Destination","Protocol","Length","Info"
"11","0.000094077","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:280::2:9","TCP","86","45592  >  443 [ACK] Seq=1 Ack=556 Win=486 Len=0 TSval=797731441 TSecr=2977462378"
"12","0.000103576","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:280::2:9","TCP","98","[TCP Dup ACK 11#1] 45592  >  443 [ACK] Seq=1 Ack=556 Win=486 Len=0 TSval=797731441 TSecr=2977462410 SLE=1 SRE=556"
"13","0.013048512","2a01:b740:a41:280::2:9","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","1514","[TCP Spurious Retransmission] 443  >  45592 [ACK] Seq=4294965869 Ack=1 Win=501 Len=1428 TSval=2977462469 TSecr=797731441"
"14","0.013080500","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:280::2:9","TCP","98","[TCP Window Update] 45592  >  443 [ACK] Seq=1 Ack=556 Win=501 Len=0 TSval=797731454 TSecr=2977462410 SLE=4294965869 SRE=1"
"15","0.017951797","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","413","Ignored Unknown Record"
"16","0.017952775","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","1514","[TCP Out-Of-Order] 443  >  60006 [ACK] Seq=4294965869 Ack=1 Win=501 Len=1428 TSval=611824882 TSecr=4056039041"
"17","0.018000966","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:1","TCP","98","60006  >  443 [ACK] Seq=1 Ack=4294965869 Win=501 Len=0 TSval=4056039292 TSecr=611824639 SLE=1 SRE=328"
"18","0.018045456","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:1","TCP","86","60006  >  443 [ACK] Seq=1 Ack=328 Win=488 Len=0 TSval=4056039292 TSecr=611824882"
"19","0.025165049","2a01:b740:a41:e80::2:4","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","696","Ignored Unknown Record"
"20","0.025165956","2a01:b740:a41:e80::2:4","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","1514","[TCP Out-Of-Order] 443  >  53864 [ACK] Seq=4294965869 Ack=1 Win=501 Len=1428 TSval=3019539931 TSecr=2509851378"
"21","0.025191309","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TCP","98","53864  >  443 [ACK] Seq=1 Ack=4294965869 Win=501 Len=0 TSval=2509851649 TSecr=3019539667 SLE=1 SRE=611"
"22","0.025218548","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TCP","86","53864  >  443 [ACK] Seq=1 Ack=611 Win=486 Len=0 TSval=2509851649 TSecr=3019539931"
"23","0.029118267","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TLSv1.2","2679","Application Data"
"24","0.029631609","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TLSv1.2","276","Application Data, Application Data"
"25","0.029960915","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TLSv1.2","121","Application Data"
"26","0.037603558","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","86","443  >  38652 [ACK] Seq=1 Ack=2594 Win=501 Len=0 TSval=79486861 TSecr=3324182338"
"27","0.038148398","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","86","443  >  38652 [ACK] Seq=1 Ack=2819 Win=501 Len=0 TSval=79486861 TSecr=3324182339"
"28","0.039191075","192.168.166.195","130.104.1.2","DNS","91","Standard query 0x3612 A p50-setup.icloud.com OPT"
"29","0.039331179","192.168.166.195","130.104.1.2","DNS","91","Standard query 0xdbac AAAA p50-setup.icloud.com OPT"
"30","0.039405422","192.168.166.195","130.104.1.2","DNS","96","Standard query 0x1fb1 A p50-contactsws.icloud.com OPT"
"31","0.039472680","192.168.166.195","130.104.1.2","DNS","96","Standard query 0xc0ba AAAA p50-contactsws.icloud.com OPT"
"32","0.041484560","192.168.166.195","130.104.1.2","DNS","92","Standard query 0x8609 A experiments.apple.com OPT"
"33","0.041579475","192.168.166.195","130.104.1.2","DNS","92","Standard query 0x294f AAAA experiments.apple.com OPT"
"34","0.043161336","130.104.1.2","192.168.166.195","DNS","231","Standard query response 0x8609 A experiments.apple.com CNAME ab.apple.com.akadns.net CNAME experiments.apple.com.edgekey.net CNAME e3925.dscg.akamaiedge.net A 104.115.88.142 OPT"
"35","0.043521373","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TCP","86","53866  >  443 [ACK] Seq=1 Ack=1328 Win=501 Len=0 TSval=2509851668 TSecr=3019539904"
"36","0.043540580","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TCP","86","53852  >  443 [ACK] Seq=1 Ack=1323 Win=501 Len=0 TSval=2509851668 TSecr=1486800563"
"37","0.052065820","130.104.1.2","192.168.166.195","DNS","271","Standard query response 0x294f AAAA experiments.apple.com CNAME ab.apple.com.akadns.net CNAME experiments.apple.com.edgekey.net CNAME e3925.dscg.akamaiedge.net AAAA 2a02:26f0:9100:1592::f55 AAAA 2a02:26f0:9100:158b::f55 OPT"
"38","0.054255449","130.104.1.2","192.168.166.195","DNS","240","Standard query response 0xdbac AAAA p50-setup.icloud.com CNAME setup.fe2.apple-dns.net AAAA 2a01:b740:a41:e80::2:5 AAAA 2a01:b740:a41:e80::2:2 AAAA 2a01:b740:a41:e80::2:4 AAAA 2a01:b740:a41:e80::2:6 OPT"
"39","0.054290789","130.104.1.2","192.168.166.195","DNS","192","Standard query response 0x3612 A p50-setup.icloud.com CNAME setup.fe2.apple-dns.net A 17.248.236.67 A 17.248.236.65 A 17.248.236.64 A 17.248.236.69 OPT"
"40","0.056029655","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:158b::f55","TCP","94","45324  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2060917326 TSecr=0 WS=128"
"41","0.056644268","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TLSv1.2","529","Application Data"
"42","0.061894320","130.104.1.2","192.168.166.195","DNS","186","Standard query response 0x1fb1 A p50-contactsws.icloud.com CNAME contactsws.fe2.apple-dns.net A 17.248.236.69 A 17.248.236.68 A 17.248.236.65 OPT"
"43","0.065199681","2a02:26f0:9100:158b::f55","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","94","443  >  45324 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM=1 TSval=1133795103 TSecr=2060917326 WS=128"
"44","0.065247173","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:158b::f55","TCP","86","45324  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2060917335 TSecr=1133795103"
"45","0.066081231","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:158b::f55","TLSv1.3","755","Client Hello"
"46","0.066189836","192.168.166.195","130.104.1.2","DNS","91","Standard query 0x8cbb A gatewayws.icloud.com OPT"
"47","0.066194166","130.104.1.2","192.168.166.195","DNS","222","Standard query response 0xc0ba AAAA p50-contactsws.icloud.com CNAME contactsws.fe2.apple-dns.net AAAA 2a01:b740:a41:e80::2:2 AAAA 2a01:b740:a41:e80::2:4 AAAA 2a01:b740:a41:e80::2:6 OPT"
"48","0.066333153","192.168.166.195","130.104.1.2","DNS","91","Standard query 0xf34f AAAA gatewayws.icloud.com OPT"
"49","0.067054555","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","470","Application Data"
"50","0.067056021","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","11510","443  >  38652 [PSH, ACK] Seq=385 Ack=3262 Win=501 Len=11424 TSval=79486889 TSecr=3324182366 [TCP segment of a reassembled PDU]"
"51","0.067089197","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=11809 Win=1461 Len=0 TSval=3324182376 TSecr=79486889"
"52","0.067884981","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","1514","443  >  38652 [ACK] Seq=11809 Ack=3262 Win=501 Len=1428 TSval=79486890 TSecr=3324182366 [TCP segment of a reassembled PDU]"
"53","0.067885958","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","784","[TCP Previous segment not captured] 443  >  38652 [PSH, ACK] Seq=16093 Ack=3262 Win=501 Len=698 TSval=79486890 TSecr=3324182366 [TCP segment of a reassembled PDU]"
"54","0.067886866","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","2942","[TCP Out-Of-Order] 443  >  38652 [ACK] Seq=13237 Ack=3262 Win=501 Len=2856 TSval=79486890 TSecr=3324182366"
"55","0.067904606","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","98","38652  >  443 [ACK] Seq=3262 Ack=13237 Win=1505 Len=0 TSval=3324182377 TSecr=79486890 SLE=16093 SRE=16791"
"56","0.067918784","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=16791 Win=1550 Len=0 TSval=3324182377 TSecr=79486890"
"57","0.069298311","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data"
"58","0.069319823","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=28215 Win=1729 Len=0 TSval=3324182378 TSecr=79486891"
"59","0.069339448","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TCP","94","53874  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2509851693 TSecr=0 WS=128"
"60","0.069832186","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:2","TCP","94","33988  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2977184232 TSecr=0 WS=128"
"61","0.070898191","2a02:26f0:9100:158b::f55","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","86","443  >  45324 [ACK] Seq=1 Ack=670 Win=1198080 Len=0 TSval=1133795103 TSecr=2060917336"
"62","0.070905454","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"63","0.070927734","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=39639 Win=1907 Len=0 TSval=3324182380 TSecr=79486892"
"64","0.070954972","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","2942","443  >  38652 [ACK] Seq=39639 Ack=3262 Win=501 Len=2856 TSval=79486893 TSecr=3324182366 [TCP segment of a reassembled PDU]"
"65","0.070961607","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=42495 Win=1952 Len=0 TSval=3324182380 TSecr=79486893"
"66","0.072484032","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","8654","Application Data, Application Data"
"67","0.072485010","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","11510","443  >  38652 [PSH, ACK] Seq=51063 Ack=3262 Win=501 Len=11424 TSval=79486894 TSecr=3324182366 [TCP segment of a reassembled PDU]"
"68","0.072523143","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=51063 Win=2086 Len=0 TSval=3324182382 TSecr=79486893"
"69","0.072550242","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=62487 Win=2264 Len=0 TSval=3324182382 TSecr=79486894"
"70","0.074450584","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"71","0.074488089","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=73911 Win=2443 Len=0 TSval=3324182383 TSecr=79486895"
"72","0.074516445","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"73","0.074525525","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=85335 Win=2621 Len=0 TSval=3324182384 TSecr=79486896"
"74","0.075424955","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","11510","443  >  38652 [PSH, ACK] Seq=85335 Ack=3262 Win=501 Len=11424 TSval=79486897 TSecr=3324182366 [TCP segment of a reassembled PDU]"
"75","0.075459247","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=96759 Win=2800 Len=0 TSval=3324182384 TSecr=79486897"
"76","0.076309998","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","1514","443  >  38652 [ACK] Seq=96759 Ack=3262 Win=501 Len=1428 TSval=79486899 TSecr=3324182376 [TCP segment of a reassembled PDU]"
"77","0.077843317","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","10082","Application Data, Application Data"
"78","0.077844295","2a01:b740:a41:e80::2:4","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","94","443  >  53874 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM=1 TSval=254578792 TSecr=2509851693 WS=128"
"79","0.077875305","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=108183 Win=2978 Len=0 TSval=3324182387 TSecr=79486899"
"80","0.077908969","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TCP","86","53874  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2509851702 TSecr=254578792"
"81","0.077924544","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","7226","443  >  38652 [PSH, ACK] Seq=108183 Ack=3262 Win=501 Len=7140 TSval=79486899 TSecr=3324182376 [TCP segment of a reassembled PDU]"
"82","0.077931598","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=115323 Win=3090 Len=0 TSval=3324182387 TSecr=79486899"
"83","0.079014784","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TLSv1.2","754","Client Hello"
"84","0.081871966","130.104.1.2","192.168.166.195","DNS","196","Standard query response 0x8cbb A gatewayws.icloud.com CNAME gatewayws.fe2.apple-dns.net A 17.248.236.69 A 17.248.236.68 A 17.248.236.64 A 17.248.236.67 OPT"
"85","0.081877274","2a02:26f0:9100:158b::f55","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.3","2942","Server Hello, Change Cipher Spec, Application Data"
"86","0.081878251","2a02:26f0:9100:158b::f55","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","1326","443  >  45324 [PSH, ACK] Seq=2857 Ack=670 Win=64128 Len=1240 TSval=1133795115 TSecr=2060917336 [TCP segment of a reassembled PDU]"
"87","0.081883978","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"88","0.081879229","2a02:26f0:9100:158b::f55","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"89","0.081933776","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","94","443  >  33988 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM=1 TSval=2048583966 TSecr=2977184232 WS=128"
"90","0.081936640","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:158b::f55","TCP","86","45324  >  443 [ACK] Seq=670 Ack=2857 Win=62080 Len=0 TSval=2060917352 TSecr=1133795115"
"91","0.081958640","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=126747 Win=3268 Len=0 TSval=3324182391 TSecr=79486900"
"92","0.081970513","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:2","TCP","86","33988  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2977184244 TSecr=2048583966"
"93","0.081981548","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:158b::f55","TCP","86","45324  >  443 [ACK] Seq=670 Ack=4097 Win=60928 Len=0 TSval=2060917352 TSecr=1133795115"
"94","0.081988672","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"95","0.081990139","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:158b::f55","TCP","86","45324  >  443 [ACK] Seq=670 Ack=5525 Win=59520 Len=0 TSval=2060917352 TSecr=1133795115"
"96","0.081998171","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=138171 Win=3447 Len=0 TSval=3324182391 TSecr=79486901"
"97","0.082020101","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"98","0.082029181","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=149595 Win=3625 Len=0 TSval=3324182391 TSecr=79486902"
"99","0.083844524","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:2","TLSv1.2","759","Client Hello"
"100","0.084422190","130.104.1.2","192.168.166.195","DNS","300","Standard query response 0xf34f AAAA gatewayws.icloud.com CNAME gatewayws.fe2.apple-dns.net AAAA 2a01:b740:a41:e80::2:2 AAAA 2a01:b740:a41:e80::2:1 AAAA 2a01:b740:a41:e80::2:4 AAAA 2a01:b740:a41:e80::2:5 AAAA 2a01:b740:a41:e80::2:6 AAAA 2a01:b740:a41:e80::2:3 OPT"
"101","0.084438045","2a01:b740:a41:e80::2:4","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","86","443  >  53874 [ACK] Seq=1 Ack=669 Win=1198080 Len=0 TSval=254578792 TSecr=2509851703"
"102","0.084439022","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","11510","443  >  38652 [PSH, ACK] Seq=149595 Ack=3262 Win=501 Len=11424 TSval=79486904 TSecr=3324182380 [TCP segment of a reassembled PDU]"
"103","0.084475690","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=161019 Win=3804 Len=0 TSval=3324182393 TSecr=79486904"
"104","0.084506001","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"105","0.084514452","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=172443 Win=3982 Len=0 TSval=3324182394 TSecr=79486904"
"106","0.084529608","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","7226","443  >  38652 [PSH, ACK] Seq=172443 Ack=3262 Win=501 Len=7140 TSval=79486905 TSecr=3324182380 [TCP segment of a reassembled PDU]"
"107","0.084536313","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=179583 Win=4094 Len=0 TSval=3324182394 TSecr=79486905"
"108","0.086818064","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"109","0.086847258","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=191007 Win=4272 Len=0 TSval=3324182396 TSecr=79486906"
"110","0.086880642","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","11510","Application Data, Application Data"
"111","0.086885741","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:4","TCP","94","53882  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2509851711 TSecr=0 WS=128"
"112","0.086899989","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=202431 Win=4451 Len=0 TSval=3324182396 TSecr=79486907"
"113","0.086918148","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","11510","443  >  38652 [PSH, ACK] Seq=202431 Ack=3262 Win=501 Len=11424 TSval=79486908 TSecr=3324182383 [TCP segment of a reassembled PDU]"
"114","0.086925202","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=213855 Win=4629 Len=0 TSval=3324182396 TSecr=79486908"
"115","0.087721475","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:6","TCP","94","56924  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2423842255 TSecr=0 WS=128"
"116","0.087802213","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a01:b740:a41:e80::2:6","TCP","94","56938  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2423842255 TSecr=0 WS=128"
"117","0.088723853","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","86","443  >  33988 [ACK] Seq=1 Ack=674 Win=1198080 Len=0 TSval=2048583966 TSecr=2977184246"
"118","0.088736215","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","12938","Application Data, Application Data"
"119","0.088762336","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=226707 Win=4830 Len=0 TSval=3324182398 TSecr=79486909"
"120","0.088792857","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","14366","Application Data, Application Data"
"121","0.088804311","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","2a02:26f0:9100:1595::117e","TCP","86","38652  >  443 [ACK] Seq=3262 Ack=240987 Win=5053 Len=0 TSval=3324182398 TSecr=79486910"
"122","0.091317799","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TCP","2942","443  >  38652 [PSH, ACK] Seq=240987 Ack=3262 Win=501 Len=2856 TSval=79486910 TSecr=3324182384 [TCP segment of a reassembled PDU]"
"123","0.091318777","2a02:26f0:9100:1595::117e","2001:6a8:3081:6f06:d9e4:1cb9:a410:d1a5","TLSv1.2","14366","Application Data, Application Data"
