"No.","Time","Source","Destination","Protocol","Length","Info"
"72","8.012706367","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Window Update] 40566  >  443 [ACK] Seq=8935 Ack=1175 Win=1032 Len=0 TSval=69557767 TSecr=833707 SLE=2603 SRE=2929"
"73","8.012765034","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=8935 Ack=2929 Win=1054 Len=0 TSval=69557767 TSecr=834021"
"74","8.012778863","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 73#1] 40566  >  443 [ACK] Seq=8935 Ack=2929 Win=1054 Len=0 TSval=69557767 TSecr=834138 SLE=2603 SRE=2929"
"75","8.019350487","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Spurious Retransmission] 443  >  40566 [ACK] Seq=1175 Ack=8935 Win=501 Len=1428 TSval=834327 TSecr=69557767"
"76","8.019376747","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 73#2] 40566  >  443 [ACK] Seq=8935 Ack=2929 Win=1054 Len=0 TSval=69557773 TSecr=834138 SLE=1175 SRE=2603"
"77","8.022333081","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3054","Application Data"
"78","8.022941822","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","239","Application Data"
"79","8.028919441","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4195 Ack=16944 Win=955 Len=0 TSval=2360815565 TSecr=4014281674"
"80","8.028925797","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4195 Ack=18372 Win=955 Len=0 TSval=2360815565 TSecr=4014281674"
"81","8.028926705","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4195 Ack=18484 Win=956 Len=0 TSval=2360815565 TSecr=4014281674"
"82","8.029593834","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4195 Ack=18637 Win=960 Len=0 TSval=2360815566 TSecr=4014281675"
"83","8.325778431","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","970","Application Data"
"84","8.367648099","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=18637 Ack=5079 Win=6729 Len=0 TSval=4014282020 TSecr=2360815834"
"85","8.639301674","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1258","Application Data"
"86","8.639368932","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=18637 Ack=6251 Win=6749 Len=0 TSval=4014282291 TSecr=2360816127"
"87","8.646608313","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3055","Application Data"
"88","8.647268877","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","162","Application Data"
"89","8.653752221","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=6251 Ack=20065 Win=955 Len=0 TSval=2360816190 TSecr=4014282299"
"90","8.653753688","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=6251 Ack=21606 Win=952 Len=0 TSval=2360816190 TSecr=4014282299"
"91","8.653754596","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=6251 Ack=21682 Win=960 Len=0 TSval=2360816190 TSecr=4014282299"
"92","8.952817304","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","962","Application Data"
"93","8.995858358","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=21682 Ack=7127 Win=6749 Len=0 TSval=4014282648 TSecr=2360816474"
"94","9.509636327","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3061","Application Data"
"95","9.512024358","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","195","Application Data"
"96","9.518596052","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=7127 Ack=23110 Win=955 Len=0 TSval=2360817054 TSecr=4014283162"
"97","9.518597518","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=7127 Ack=24657 Win=952 Len=0 TSval=2360817054 TSecr=4014283162"
"98","9.518598496","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=7127 Ack=24766 Win=960 Len=0 TSval=2360817055 TSecr=4014283164"
"99","9.892453387","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1204","Application Data"
"100","9.892492149","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=24766 Ack=8245 Win=6769 Len=0 TSval=4014283544 TSecr=2360817404"
"101","9.895425784","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","128","Application Data"
"102","9.901154766","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3051","Application Data"
"103","9.902006557","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=8245 Ack=24808 Win=960 Len=0 TSval=2360817438 TSecr=4014283547"
"104","9.902029605","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","162","Application Data"
"105","9.908537812","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=8245 Ack=26236 Win=955 Len=0 TSval=2360817444 TSecr=4014283553"
"106","9.908538790","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=8245 Ack=27773 Win=952 Len=0 TSval=2360817444 TSecr=4014283553"
"107","9.908539698","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=8245 Ack=27849 Win=960 Len=0 TSval=2360817445 TSecr=4014283554"
"108","10.310189179","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","961","Application Data"
"109","10.351847365","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=27849 Ack=9120 Win=6769 Len=0 TSval=4014284004 TSecr=2360817764"
