"No.","Time","Source","Destination","Protocol","Length","Info"
"18","2.031906870","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1 Ack=3082 Win=960 Len=0 TSval=2360786560 TSecr=4014252669"
"19","2.507013367","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1127","Application Data"
"20","2.507055621","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=3082 Ack=1042 Win=6669 Len=0 TSval=4014253150 TSecr=2360786938"
"21","2.509689984","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","128","Application Data"
"22","2.515222152","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3052","Application Data"
"23","2.516333056","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","162","Application Data"
"24","2.517527211","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1042 Ack=3124 Win=960 Len=0 TSval=2360787044 TSecr=4014253153"
"25","2.522968166","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1042 Ack=4552 Win=955 Len=0 TSval=2360787050 TSecr=4014253158"
"26","2.522969563","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1042 Ack=6090 Win=943 Len=0 TSval=2360787050 TSecr=4014253158"
"27","2.523612177","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1042 Ack=6166 Win=960 Len=0 TSval=2360787051 TSecr=4014253160"
"28","2.926324091","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","959","Application Data"
"29","2.968293423","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=6166 Ack=1915 Win=6669 Len=0 TSval=4014253612 TSecr=2360787354"
"30","3.552523954","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=69530298 TSecr=2126753130"
"31","3.561254877","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","[TCP ACKed unseen segment] 443  >  50306 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=2126798188 TSecr=69485287"
"32","4.728624312","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3031","Application Data"
"33","4.728736897","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","6038","Application Data"
"34","4.738172873","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=1429 Win=2643 Len=0 TSval=1363936370 TSecr=2862131722"
"35","4.738173781","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=2857 Win=2635 Len=0 TSval=1363936370 TSecr=2862131722"
"36","4.738174759","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=2946 Win=2635 Len=0 TSval=1363936370 TSecr=2862131722"
"37","4.738176156","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=4374 Win=2643 Len=0 TSval=1363936370 TSecr=2862131722"
"38","4.738575371","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=5802 Win=2635 Len=0 TSval=1363936370 TSecr=2862131722"
"39","4.738576768","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=7230 Win=2643 Len=0 TSval=1363936370 TSecr=2862131722"
"40","4.738577746","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=8898 Win=2640 Len=0 TSval=1363936371 TSecr=2862131722"
"41","4.909746996","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","677","Application Data"
"42","4.909748393","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","117","Application Data"
"43","4.910029367","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TCP","86","43038  >  443 [ACK] Seq=8898 Ack=623 Win=2425 Len=0 TSval=2862131903 TSecr=1363936536"
"44","4.912166316","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","121","Application Data"
"45","4.918842284","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=623 Ack=8933 Win=2647 Len=0 TSval=1363936551 TSecr=2862131905"
