"No.","Time","Source","Destination","Protocol","Length","Info"
"55","4.904345433","fe80::80","ff02::1","ICMPv6","158","Router Advertisement from 00:00:5e:00:02:01"
"56","4.920307147","fe80::7873:cbf6:a56b:7b3b","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"57","5.012078638","fe80::7873:cbf6:a56b:7b3b","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"58","7.258981393","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","4080","Application Data"
"59","7.261432142","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","226","Application Data"
"60","7.268096236","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=1 Ack=1429 Win=501 Len=0 TSval=4121429181 TSecr=4014226991"
"61","7.268097144","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=1 Ack=2857 Win=496 Len=0 TSval=4121429181 TSecr=4014226991"
"62","7.268098122","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=1 Ack=3995 Win=490 Len=0 TSval=4121429181 TSecr=4014226991"
"63","7.268099030","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=1 Ack=4135 Win=501 Len=0 TSval=4121429182 TSecr=4014226993"
"64","7.620757634","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","4370","443  >  33660 [PSH, ACK] Seq=1 Ack=4135 Win=501 Len=4284 TSval=4121429439 TSecr=4014226993 [TCP segment of a reassembled PDU]"
"65","7.620758611","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1233","Application Data"
"66","7.620759589","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1233","[TCP Retransmission] 443  >  33660 [PSH, ACK] Seq=4285 Ack=4135 Win=501 Len=1147 TSval=4121429476 TSecr=4014226993"
"67","7.620801005","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=4135 Ack=4285 Win=468 Len=0 TSval=4014227352 TSecr=4121429439"
"68","7.620831526","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=4135 Ack=5432 Win=460 Len=0 TSval=4014227352 TSecr=4121429440"
"69","7.620845355","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","98","[TCP Dup ACK 68#1] 33660  >  443 [ACK] Seq=4135 Ack=5432 Win=460 Len=0 TSval=4014227352 TSecr=4121429476 SLE=4285 SRE=5432"
"70","7.624005696","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3048","Application Data"
"71","7.624564221","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","478","Application Data"
"72","7.630589473","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=2834 Ack=10613 Win=955 Len=0 TSval=2360761246 TSecr=4014227356"
"73","7.631363390","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=2834 Ack=12147 Win=953 Len=0 TSval=2360761247 TSecr=4014227356"
"74","7.631364856","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=2834 Ack=12539 Win=959 Len=0 TSval=2360761247 TSecr=4014227356"
"75","9.186948516","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1371","Application Data"
"76","9.186990490","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=12539 Ack=4119 Win=6609 Len=0 TSval=4014228919 TSecr=2360762780"
"77","9.189260908","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","128","Application Data"
"78","9.195801452","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","4121","Application Data"
"79","9.195913967","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4119 Ack=12581 Win=960 Len=0 TSval=2360762812 TSecr=4014228921"
"80","9.197130402","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","169","Application Data"
"81","9.203152930","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=3602 Ack=10363 Win=501 Len=0 TSval=781591 TSecr=69505029"
"82","9.203153907","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=3602 Ack=11791 Win=501 Len=0 TSval=781591 TSecr=69505029"
"83","9.203154885","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=3602 Ack=12970 Win=501 Len=0 TSval=781591 TSecr=69505029"
"84","9.203847995","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=3602 Ack=13053 Win=501 Len=0 TSval=781591 TSecr=69505031"
"85","9.604948589","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","695","[TCP Previous segment not captured] 443  >  40566 [PSH, ACK] Seq=5030 Ack=13053 Win=501 Len=609 TSval=781956 TSecr=69505031 [TCP segment of a reassembled PDU]"
"86","9.604950056","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  40566 [ACK] Seq=3602 Ack=13053 Win=501 Len=1428 TSval=781956 TSecr=69505031"
"87","9.604988888","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Window Update] 40566  >  443 [ACK] Seq=13053 Ack=3602 Win=754 Len=0 TSval=69505439 TSecr=781591 SLE=5030 SRE=5639"
"88","9.605035193","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=13053 Ack=5639 Win=776 Len=0 TSval=69505439 TSecr=781956"
"89","11.640826175","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3033","Application Data"
"90","11.643941748","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3762","Application Data"
"91","11.650433612","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=662 Ack=10252 Win=2643 Len=0 TSval=1363912370 TSecr=2862107722"
"92","11.650434590","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=662 Ack=11771 Win=2641 Len=0 TSval=1363912370 TSecr=2862107722"
"93","11.651632586","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=662 Ack=13199 Win=2643 Len=0 TSval=1363912372 TSecr=2862107725"
"94","11.651633983","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=662 Ack=15447 Win=2638 Len=0 TSval=1363912372 TSecr=2862107725"
"95","11.902764896","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","708","Application Data"
"96","11.904950595","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","121","Application Data"
"97","11.912098134","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1284 Ack=15482 Win=2647 Len=0 TSval=1363912632 TSecr=2862107986"
"98","16.198968830","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3048","Application Data"
"99","16.201445909","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","264","Application Data"
"100","16.208090168","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4119 Ack=14009 Win=955 Len=0 TSval=2360769823 TSecr=4014235930"
"101","16.208091076","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4119 Ack=15543 Win=953 Len=0 TSval=2360769823 TSecr=4014235930"
"102","16.208092054","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=4119 Ack=15721 Win=960 Len=0 TSval=2360769824 TSecr=4014235933"
"103","17.124933102","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1251","Application Data"
"104","17.127423451","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","128","Application Data"
"105","17.133679320","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","4121","Application Data"
"106","17.133867055","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=5284 Ack=15763 Win=960 Len=0 TSval=2360770750 TSecr=4014236859"
"107","17.135099413","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","169","Application Data"
"108","17.141886988","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=5639 Ack=15909 Win=496 Len=0 TSval=789529 TSecr=69512967"
"109","17.141888385","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=5639 Ack=17088 Win=501 Len=0 TSval=789529 TSecr=69512967"
"110","17.141889293","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=5639 Ack=17171 Win=501 Len=0 TSval=789529 TSecr=69512969"
"111","17.543227070","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","699","[TCP Previous segment not captured] 443  >  40566 [PSH, ACK] Seq=7067 Ack=17171 Win=501 Len=613 TSval=789875 TSecr=69512969 [TCP segment of a reassembled PDU]"
"112","17.543228048","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  40566 [ACK] Seq=5639 Ack=17171 Win=501 Len=1428 TSval=789875 TSecr=69512969 [TCP segment of a reassembled PDU]"
"113","17.543288321","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Window Update] 40566  >  443 [ACK] Seq=17171 Ack=5639 Win=799 Len=0 TSval=69513377 TSecr=789529 SLE=7067 SRE=7680"
"114","17.543354671","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=17171 Ack=7680 Win=821 Len=0 TSval=69513377 TSecr=789875"
"115","17.751455564","17.138.224.1","192.168.166.19","TLSv1.2","105","Application Data"
"116","17.751456472","17.138.224.1","192.168.166.19","TLSv1.2","90","Application Data"
"117","17.751457869","17.138.224.1","192.168.166.19","TCP","66","443  >  47270 [FIN, ACK] Seq=64 Ack=1 Win=158 Len=0 TSval=2712478441 TSecr=648520011"
"118","17.751502568","192.168.166.19","17.138.224.1","TCP","66","47270  >  443 [ACK] Seq=1 Ack=40 Win=501 Len=0 TSval=648676578 TSecr=2712478440"
"119","17.751533997","192.168.166.19","17.138.224.1","TCP","66","47270  >  443 [ACK] Seq=1 Ack=64 Win=501 Len=0 TSval=648676578 TSecr=2712478440"
"120","17.751747224","192.168.166.19","17.138.224.1","TCP","66","47270  >  443 [FIN, ACK] Seq=1 Ack=65 Win=501 Len=0 TSval=648676578 TSecr=2712478441"
"121","17.839347134","17.138.224.1","192.168.166.19","TCP","66","443  >  47270 [ACK] Seq=65 Ack=2 Win=158 Len=0 TSval=2712478567 TSecr=648676578"
"122","18.669883208","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","4854","Application Data"
"123","18.678472073","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=7680 Ack=18599 Win=501 Len=0 TSval=791066 TSecr=69514503"
"124","18.678778050","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=7680 Ack=20027 Win=501 Len=0 TSval=791066 TSecr=69514503"
"125","18.678779027","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=7680 Ack=21455 Win=496 Len=0 TSval=791066 TSecr=69514503"
"126","18.678780424","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=7680 Ack=21939 Win=493 Len=0 TSval=791066 TSecr=69514503"
"127","19.005097008","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1260","443  >  40566 [PSH, ACK] Seq=7680 Ack=21939 Win=501 Len=1174 TSval=791296 TSecr=69514503 [TCP segment of a reassembled PDU]"
"128","19.009743652","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","3951","Application Data"
"129","19.017245918","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=8854 Ack=23367 Win=501 Len=0 TSval=791404 TSecr=69514843"
"130","19.017246826","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=8854 Ack=24795 Win=501 Len=0 TSval=791404 TSecr=69514843"
"131","19.017248293","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=8854 Ack=25804 Win=498 Len=0 TSval=791404 TSecr=69514843"
"132","19.422622227","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1831","443  >  40566 [PSH, ACK] Seq=8854 Ack=25804 Win=501 Len=1745 TSval=791712 TSecr=69514843 [TCP segment of a reassembled PDU]"
"133","19.422666018","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=25804 Ack=10599 Win=871 Len=0 TSval=69515256 TSecr=791712"
"134","19.640359821","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3031","Application Data"
"135","19.642802468","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","2478","Application Data"
"136","19.649349089","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1284 Ack=16910 Win=2643 Len=0 TSval=1363920369 TSecr=2862115722"
"137","19.649350067","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1284 Ack=18427 Win=2641 Len=0 TSval=1363920370 TSecr=2862115722"
"138","19.650370246","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1284 Ack=20819 Win=2637 Len=0 TSval=1363920370 TSecr=2862115724"
