"No.","Time","Source","Destination","Protocol","Length","Info"
"27","7.858408312","130.104.1.1","192.168.166.19","DNS","278","Standard query response 0x8e87 AAAA p50-contactsws.icloud.com CNAME contactsws.fe2.apple-dns.net AAAA 2a01:b740:a41:e80::2:5 AAAA 2a01:b740:a41:e80::2:2 AAAA 2a01:b740:a41:e80::2:1 AAAA 2a01:b740:a41:e80::2:4 AAAA 2a01:b740:a41:e80::2:3 OPT"
"28","7.858487722","130.104.1.1","192.168.166.19","DNS","202","Standard query response 0xe1a1 A p50-contactsws.icloud.com CNAME contactsws.fe2.apple-dns.net A 17.248.236.66 A 17.248.236.68 A 17.248.236.64 A 17.248.236.67 OPT"
"29","7.860014115","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","94","35566  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=69445516 TSecr=0 WS=128"
"30","7.867072117","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","94","443  >  35566 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM=1 TSval=2420198365 TSecr=69445516 WS=128"
"31","7.867115699","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","35566  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=69445523 TSecr=2420198365"
"32","7.867422723","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","633","Client Hello"
"33","7.869045986","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  35566 [ACK] Seq=1 Ack=548 Win=1198080 Len=0 TSval=2420198365 TSecr=69445524"
"34","7.875238579","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1514","Server Hello"
"35","7.875239557","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1326","[TCP Previous segment not captured] 443  >  35566 [PSH, ACK] Seq=2857 Ack=548 Win=64128 Len=1240 TSval=2420198373 TSecr=69445524 [TCP segment of a reassembled PDU]"
"36","7.875280554","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","35566  >  443 [ACK] Seq=548 Ack=1429 Win=63488 Len=0 TSval=69445532 TSecr=2420198373"
"37","7.875321900","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 36#1] 35566  >  443 [ACK] Seq=548 Ack=1429 Win=63488 Len=0 TSval=69445532 TSecr=2420198373 SLE=2857 SRE=4097"
"38","7.875605039","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  35566 [ACK] Seq=1429 Ack=548 Win=64128 Len=1428 TSval=2420198373 TSecr=69445524 [TCP segment of a reassembled PDU]"
"39","7.875606016","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1154","[TCP Previous segment not captured] , Ignored Unknown Record"
"40","7.875607413","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  35566 [ACK] Seq=4097 Ack=548 Win=64128 Len=1428 TSval=2420198373 TSecr=69445524"
"41","7.875628575","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","35566  >  443 [ACK] Seq=548 Ack=4097 Win=61056 Len=0 TSval=69445532 TSecr=2420198373"
"42","7.875647433","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 41#1] 35566  >  443 [ACK] Seq=548 Ack=4097 Win=61056 Len=0 TSval=69445532 TSecr=2420198373 SLE=5525 SRE=6593"
"43","7.875660284","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","35566  >  443 [ACK] Seq=548 Ack=6593 Win=58624 Len=0 TSval=69445532 TSecr=2420198373"
"44","7.878558997","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","179","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"45","7.878830682","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","191","Application Data"
"46","7.879138126","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","3151","Application Data"
"47","7.885436040","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  35566 [ACK] Seq=6593 Ack=641 Win=64128 Len=0 TSval=2420198383 TSecr=69445535"
"48","7.885437506","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","376","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"49","7.885438414","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  35566 [ACK] Seq=6883 Ack=746 Win=64128 Len=0 TSval=2420198384 TSecr=69445535"
"50","7.885439322","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","155","Application Data"
"51","7.885440300","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","124","Application Data"
"52","7.885586758","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","35566  >  443 [ACK] Seq=3811 Ack=6990 Win=64128 Len=0 TSval=69445542 TSecr=2420198384"
"53","7.885727001","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  35566 [ACK] Seq=6990 Ack=2174 Win=64128 Len=0 TSval=2420198384 TSecr=69445535"
"54","7.885764715","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","124","Application Data"
"55","7.886349431","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  35566 [ACK] Seq=6990 Ack=3811 Win=64128 Len=0 TSval=2420198384 TSecr=69445535"
"56","7.892630164","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  35566 [ACK] Seq=6990 Ack=3849 Win=64128 Len=0 TSval=2420198391 TSecr=69445542"
"57","8.246574834","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1105","Application Data"
"58","8.246575742","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","124","Application Data"
"59","8.246577209","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","124","[TCP Retransmission] 443  >  35566 [PSH, ACK] Seq=8009 Ack=3849 Win=64128 Len=38 TSval=2420198562 TSecr=69445542"
"60","8.246617578","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","35566  >  443 [ACK] Seq=3849 Ack=8047 Win=63104 Len=0 TSval=69445903 TSecr=2420198545 SLE=8009 SRE=8047"
"61","8.255013749","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","3244","Application Data"
"62","8.261837711","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  35566 [ACK] Seq=8047 Ack=7007 Win=63104 Len=0 TSval=2420198760 TSecr=69445911"
"63","8.560278618","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","954","Application Data"
"64","8.601289651","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","35566  >  443 [ACK] Seq=7007 Ack=8915 Win=64128 Len=0 TSval=69446258 TSecr=2420198955"
"65","10.721235666","192.168.166.19","17.138.224.1","TCP","66","47270  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=648611371 TSecr=2712367025"
"66","10.811040901","17.138.224.1","192.168.166.19","TCP","66","[TCP ACKed unseen segment] 443  >  47270 [ACK] Seq=1 Ack=2 Win=158 Len=0 TSval=2712413361 TSecr=648520011"
"67","12.513475596","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:4","TCP","86","46320  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=842971237 TSecr=1421515256"
"68","12.522059293","2a01:b740:a41:e80::2:4","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","[TCP ACKed unseen segment] 443  >  46320 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1421560357 TSecr=842926235"
"69","12.769435441","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2620:149:208:430e::1d","TCP","86","54802  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=829187928 TSecr=3627433971"
"70","13.155949576","2620:149:208:430e::1d","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","[TCP ACKed unseen segment] 443  >  54802 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3627479489 TSecr=829142372"
"71","13.819046789","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3034","Application Data"
"72","13.821550548","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","2819","Application Data"
"73","13.828506651","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=673 Ack=9119 Win=2643 Len=0 TSval=1363856370 TSecr=2862051723"
"74","13.828507629","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=673 Ack=10639 Win=2641 Len=0 TSval=1363856371 TSecr=2862051723"
"75","13.828509026","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=673 Ack=12067 Win=2643 Len=0 TSval=1363856371 TSecr=2862051726"
"76","13.828509934","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=673 Ack=13372 Win=2643 Len=0 TSval=1363856371 TSecr=2862051726"
"77","14.096010017","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","708","Application Data"
"78","14.098933874","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","121","Application Data"
"79","14.105515975","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1295 Ack=13407 Win=2647 Len=0 TSval=1363856648 TSecr=2862052003"
"80","16.846959266","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","4854","Application Data"
"81","16.855882463","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=1 Ack=1429 Win=501 Len=0 TSval=731066 TSecr=69454503"
"82","16.855883441","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=1 Ack=2857 Win=501 Len=0 TSval=731066 TSecr=69454503"
"83","16.855884907","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=1 Ack=4769 Win=500 Len=0 TSval=731066 TSecr=69454503"
"84","17.230656471","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1260","Application Data"
"85","17.230718002","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=4769 Ack=1175 Win=493 Len=0 TSval=69454887 TSecr=731337"
"86","17.234560698","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","3951","Application Data"
"87","17.242786804","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=1175 Ack=7625 Win=496 Len=0 TSval=731452 TSecr=69454891"
"88","17.242787782","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=1175 Ack=8634 Win=501 Len=0 TSval=731452 TSecr=69454891"
"89","17.542873254","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","403","[TCP Previous segment not captured] , Ignored Unknown Record"
"90","17.542874161","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  40566 [ACK] Seq=1175 Ack=8634 Win=501 Len=1428 TSval=731729 TSecr=69454891"
"91","17.542908384","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 85#1] 40566  >  443 [ACK] Seq=8634 Ack=1175 Win=501 Len=0 TSval=69455199 TSecr=731452 SLE=2603 SRE=2920"
"92","17.542946448","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=8634 Ack=2920 Win=488 Len=0 TSval=69455199 TSecr=731729"
"93","17.755357139","192.168.166.19","130.104.1.1","DNS","98","Standard query 0xe0f1 A p50-ckdatabasews.icloud.com OPT"
"94","17.755433266","192.168.166.19","130.104.1.1","DNS","98","Standard query 0xad9d AAAA p50-ckdatabasews.icloud.com OPT"
"95","17.758810327","130.104.1.1","192.168.166.19","DNS","282","Standard query response 0xad9d AAAA p50-ckdatabasews.icloud.com CNAME ckdatabasews.fe2.apple-dns.net AAAA 2a01:b740:a41:e80::2:1 AAAA 2a01:b740:a41:e80::2:4 AAAA 2a01:b740:a41:e80::2:3 AAAA 2a01:b740:a41:e80::2:6 AAAA 2a01:b740:a41:e80::2:5 OPT"
"96","17.766980280","130.104.1.1","192.168.166.19","DNS","190","Standard query response 0xe0f1 A p50-ckdatabasews.icloud.com CNAME ckdatabasews.fe2.apple-dns.net A 17.248.236.67 A 17.248.236.64 A 17.248.236.68 OPT"
"97","17.767948148","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","94","33660  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=4014179322 TSecr=0 WS=128"
"98","17.775092684","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","94","443  >  33660 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM=1 TSval=4121381511 TSecr=4014179322 WS=128"
"99","17.775141224","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=4014179329 TSecr=4121381511"
"100","17.775476535","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","635","Client Hello"
"101","17.776880285","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=1 Ack=550 Win=1198080 Len=0 TSval=4121381511 TSecr=4014179330"
"102","17.782452822","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1514","Server Hello"
"103","17.782453800","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1326","[TCP Previous segment not captured] 443  >  33660 [PSH, ACK] Seq=2857 Ack=550 Win=64128 Len=1240 TSval=4121381519 TSecr=4014179330 [TCP segment of a reassembled PDU]"
"104","17.782488092","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=550 Ack=1429 Win=63488 Len=0 TSval=4014179337 TSecr=4121381519"
"105","17.782512886","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","98","[TCP Dup ACK 104#1] 33660  >  443 [ACK] Seq=550 Ack=1429 Win=63488 Len=0 TSval=4014179337 TSecr=4121381519 SLE=2857 SRE=4097"
"106","17.783354619","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  33660 [ACK] Seq=1429 Ack=550 Win=64128 Len=1428 TSval=4121381519 TSecr=4014179330 [TCP segment of a reassembled PDU]"
"107","17.783355597","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1316","[TCP Previous segment not captured] , Ignored Unknown Record"
"108","17.783356575","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  33660 [ACK] Seq=4097 Ack=550 Win=64128 Len=1428 TSval=4121381519 TSecr=4014179330"
"109","17.783368308","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=550 Ack=4097 Win=61056 Len=0 TSval=4014179338 TSecr=4121381519"
"110","17.783380251","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","98","[TCP Dup ACK 109#1] 33660  >  443 [ACK] Seq=550 Ack=4097 Win=61056 Len=0 TSval=4014179338 TSecr=4121381519 SLE=5525 SRE=6755"
"111","17.783392474","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=550 Ack=6755 Win=58496 Len=0 TSval=4014179338 TSecr=4121381519"
"112","17.786514123","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","179","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"113","17.786808226","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","4080","Application Data"
"114","17.786931148","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","755","Application Data"
"115","17.793435375","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=6755 Ack=643 Win=64128 Len=0 TSval=4121381530 TSecr=4014179341"
"116","17.793436771","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","376","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117","17.793437749","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=7045 Ack=2071 Win=64128 Len=0 TSval=4121381530 TSecr=4014179341"
"118","17.793439705","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=7045 Ack=4637 Win=63616 Len=0 TSval=4121381530 TSecr=4014179341"
"119","17.794180307","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  33660 [ACK] Seq=7045 Ack=5306 Win=63104 Len=0 TSval=4121381530 TSecr=4014179341"
"120","17.837454354","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=5306 Ack=7045 Win=64128 Len=0 TSval=4014179392 TSecr=4121381530"
"121","18.465753871","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3059","Application Data"
"122","18.468164879","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","264","Application Data, Application Data"
"123","18.474615747","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1918 Ack=4513 Win=955 Len=0 TSval=2360713913 TSecr=4014180020"
"124","18.474616725","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1918 Ack=6058 Win=945 Len=0 TSval=2360713913 TSecr=4014180020"
"125","18.474617702","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1918 Ack=6236 Win=960 Len=0 TSval=2360713913 TSecr=4014180022"
"126","18.474618680","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","132","Application Data"
"127","18.474679233","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=6236 Ack=1964 Win=6453 Len=0 TSval=4014180029 TSecr=2360713913"
"128","18.534392013","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","2942","443  >  33660 [ACK] Seq=7045 Ack=5306 Win=64128 Len=2856 TSval=4121382271 TSecr=4014179392 [TCP segment of a reassembled PDU]"
"129","18.534440483","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","33660  >  443 [ACK] Seq=5306 Ack=9901 Win=61312 Len=0 TSval=4014180089 TSecr=4121382271"
