"No.","Time","Source","Destination","Protocol","Length","Info"
"13","0.651754068","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  48446 [ACK] Seq=1175 Ack=8751 Win=501 Len=1428 TSval=2541605375 TSecr=2862218079"
"14","0.651794646","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TCP","98","[TCP Dup ACK 7#1] 48446  >  443 [ACK] Seq=8751 Ack=1175 Win=501 Len=0 TSval=2862218386 TSecr=2541605113 SLE=2603 SRE=2929"
"15","0.651837878","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TCP","86","48446  >  443 [ACK] Seq=8751 Ack=2929 Win=488 Len=0 TSval=2862218386 TSecr=2541605375"
"16","0.979924951","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3056","Application Data"
"17","0.982680629","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","152","Application Data"
"18","0.989272646","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1 Ack=1429 Win=955 Len=0 TSval=2360876257 TSecr=4014342364"
"19","0.989273554","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1 Ack=2971 Win=952 Len=0 TSval=2360876257 TSecr=4014342364"
"20","0.989274532","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1 Ack=3037 Win=952 Len=0 TSval=2360876258 TSecr=4014342367"
"21","1.382555080","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","968","Application Data"
"22","1.382626179","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=3037 Ack=883 Win=6850 Len=0 TSval=4014342767 TSecr=2360876647"
"23","1.385457216","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","128","Application Data"
"24","1.391872185","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=883 Ack=3079 Win=960 Len=0 TSval=2360876660 TSecr=4014342769"
"25","1.988439710","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3035","Application Data"
"26","1.991026441","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3570","Application Data"
"27","1.997817857","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=1429 Win=2643 Len=0 TSval=1364024370 TSecr=2862219722"
"28","1.997818835","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=2950 Win=2641 Len=0 TSval=1364024370 TSecr=2862219722"
"29","1.997819813","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=4378 Win=2643 Len=0 TSval=1364024371 TSecr=2862219725"
"30","1.997821210","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=5806 Win=2635 Len=0 TSval=1364024371 TSecr=2862219725"
"31","1.997822187","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1 Ack=6434 Win=2631 Len=0 TSval=1364024371 TSecr=2862219725"
"32","2.218395359","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","676","Application Data"
"33","2.220789466","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","121","Application Data"
"34","2.228087165","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=591 Ack=6469 Win=2647 Len=0 TSval=1364024601 TSecr=2862219955"
"35","2.568438457","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3062","Application Data"
"36","2.570866018","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","195","Application Data"
"37","2.577478500","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=883 Ack=4507 Win=955 Len=0 TSval=2360877845 TSecr=4014343952"
"38","2.577479478","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=883 Ack=6055 Win=952 Len=0 TSval=2360877845 TSecr=4014343952"
"39","2.577480875","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=883 Ack=6164 Win=960 Len=0 TSval=2360877846 TSecr=4014343955"
"40","3.054078145","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1207","Application Data"
"41","3.063685372","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3058","Application Data"
"42","3.064276374","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","162","Application Data"
"43","3.070983910","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=2004 Ack=7592 Win=955 Len=0 TSval=2360878339 TSecr=4014344448"
"44","3.070985377","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=2004 Ack=9136 Win=952 Len=0 TSval=2360878339 TSecr=4014344448"
"45","3.070986354","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=2004 Ack=9212 Win=960 Len=0 TSval=2360878339 TSecr=4014344448"
"46","3.471633815","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","963","Application Data"
"47","3.515825652","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=9212 Ack=2881 Win=6870 Len=0 TSval=4014344900 TSecr=2360878665"
"48","4.971837399","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=1 Ack=1 Win=1166 Len=0 TSval=69622458 TSecr=852665"
"49","4.980485769","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","[TCP ACKed unseen segment] 443  >  40566 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=899021 TSecr=69576150"
"50","9.989332267","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","3036","Application Data"
"51","9.992098211","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","2500","Application Data"
"52","9.998056974","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=591 Ack=7897 Win=2643 Len=0 TSval=1364032371 TSecr=2862227723"
"53","9.998058301","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=591 Ack=9325 Win=2643 Len=0 TSval=1364032371 TSecr=2862227723"
"54","9.998059278","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=591 Ack=9419 Win=2645 Len=0 TSval=1364032371 TSecr=2862227723"
"55","9.999181985","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=591 Ack=10847 Win=2643 Len=0 TSval=1364032372 TSecr=2862227726"
"56","9.999183452","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=591 Ack=11833 Win=2645 Len=0 TSval=1364032372 TSecr=2862227726"
"57","10.156708269","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","705","Application Data"
"58","10.156709666","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","117","Application Data"
"59","10.156782441","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TCP","86","43038  >  443 [ACK] Seq=11833 Ack=1241 Win=2513 Len=0 TSval=2862227891 TSecr=1364032522"
"60","10.159923716","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:2","TLSv1.2","121","Application Data"
"61","10.166724700","2a01:b740:a41:e80::2:2","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  43038 [ACK] Seq=1241 Ack=11868 Win=2647 Len=0 TSval=1364032540 TSecr=2862227894"
