"No.","Time","Source","Destination","Protocol","Length","Info"
"19","1.050464466","130.104.1.1","192.168.166.19","DNS","240","Standard query response 0xc048 AAAA p50-docws.icloud.com CNAME docws.fe2.apple-dns.net AAAA 2a01:b740:a41:e80::2:5 AAAA 2a01:b740:a41:e80::2:2 AAAA 2a01:b740:a41:e80::2:3 AAAA 2a01:b740:a41:e80::2:4 OPT"
"20","1.051557491","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","94","50306  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=69484525 TSecr=0 WS=128"
"21","1.058463168","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","94","443  >  50306 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM=1 TSval=2126752413 TSecr=69484525 WS=128"
"22","1.058521416","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=69484532 TSecr=2126752413"
"23","1.058898632","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","628","Client Hello"
"24","1.060385214","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  50306 [ACK] Seq=1 Ack=543 Win=1198080 Len=0 TSval=2126752413 TSecr=69484532"
"25","1.066324910","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1514","Server Hello"
"26","1.066325818","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1326","[TCP Previous segment not captured] 443  >  50306 [PSH, ACK] Seq=2857 Ack=543 Win=64128 Len=1240 TSval=2126752421 TSecr=69484532 [TCP segment of a reassembled PDU]"
"27","1.066326795","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  50306 [ACK] Seq=1429 Ack=543 Win=64128 Len=1428 TSval=2126752421 TSecr=69484532 [TCP segment of a reassembled PDU]"
"28","1.066373100","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=543 Ack=1429 Win=63488 Len=0 TSval=69484540 TSecr=2126752421"
"29","1.066411653","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 28#1] 50306  >  443 [ACK] Seq=543 Ack=1429 Win=63488 Len=0 TSval=69484540 TSecr=2126752421 SLE=2857 SRE=4097"
"30","1.066427507","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=543 Ack=4097 Win=60928 Len=0 TSval=69484540 TSecr=2126752421"
"31","1.066440777","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","781","[TCP Previous segment not captured] , Ignored Unknown Record"
"32","1.066447412","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 30#1] 50306  >  443 [ACK] Seq=543 Ack=4097 Win=60928 Len=0 TSval=69484540 TSecr=2126752421 SLE=5525 SRE=6220"
"33","1.067258066","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  50306 [ACK] Seq=4097 Ack=543 Win=64128 Len=1428 TSval=2126752421 TSecr=69484532"
"34","1.067288587","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=543 Ack=6220 Win=61056 Len=0 TSval=69484541 TSecr=2126752421"
"35","1.068345084","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","179","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"36","1.068707982","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","4854","Application Data"
"37","1.075593056","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  50306 [ACK] Seq=6220 Ack=636 Win=64128 Len=0 TSval=2126752430 TSecr=69484542"
"38","1.075593964","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","376","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"39","1.075594941","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  50306 [ACK] Seq=6510 Ack=2064 Win=64128 Len=0 TSval=2126752430 TSecr=69484542"
"40","1.075596338","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  50306 [ACK] Seq=6510 Ack=3492 Win=64128 Len=0 TSval=2126752430 TSecr=69484542"
"41","1.076120012","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  50306 [ACK] Seq=6510 Ack=5404 Win=64000 Len=0 TSval=2126752430 TSecr=69484542"
"42","1.116487802","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=5404 Ack=6510 Win=64128 Len=0 TSval=69484590 TSecr=2126752430"
"43","1.388827153","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1260","Application Data"
"44","1.388895389","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=5404 Ack=7684 Win=63104 Len=0 TSval=69484862 TSecr=2126752677"
"45","1.395560112","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","3951","Application Data"
"46","1.403209046","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  50306 [ACK] Seq=7684 Ack=6832 Win=64128 Len=0 TSval=2126752758 TSecr=69484869"
"47","1.403210512","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  50306 [ACK] Seq=7684 Ack=9269 Win=63744 Len=0 TSval=2126752758 TSecr=69484869"
"48","1.597849889","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","162","[TCP Previous segment not captured] , Ignored Unknown Record"
"49","1.597850866","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  40566 [ACK] Seq=1 Ack=3870 Win=501 Len=1428 TSval=761542 TSecr=69484315"
"50","1.597852333","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","162","[TCP Retransmission] 443  >  40566 [PSH, ACK] Seq=1429 Ack=3870 Win=501 Len=76 TSval=761617 TSecr=69484315"
"51","1.597915330","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Window Update] 40566  >  443 [ACK] Seq=3870 Ack=1 Win=560 Len=0 TSval=69485071 TSecr=760875 SLE=1429 SRE=1505"
"52","1.597976791","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=3870 Ack=1505 Win=582 Len=0 TSval=69485071 TSecr=761542"
"53","1.597991458","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 52#1] 40566  >  443 [ACK] Seq=3870 Ack=1505 Win=582 Len=0 TSval=69485071 TSecr=761617 SLE=1429 SRE=1505"
"54","1.604592695","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Spurious Retransmission] 443  >  40566 [ACK] Seq=1 Ack=3870 Win=501 Len=1428 TSval=761632 TSecr=69485071"
"55","1.604618257","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 52#2] 40566  >  443 [ACK] Seq=3870 Ack=1505 Win=582 Len=0 TSval=69485078 TSecr=761617 SLE=1 SRE=1429"
"56","1.605256751","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","3944","Application Data"
"57","1.612783112","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=1505 Ack=5298 Win=501 Len=0 TSval=761640 TSecr=69485079"
"58","1.612784579","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=1505 Ack=7728 Win=498 Len=0 TSval=761640 TSecr=69485079"
"59","1.806727563","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","403","[TCP Previous segment not captured] , Ignored Unknown Record"
"60","1.806729029","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  50306 [ACK] Seq=7684 Ack=9269 Win=64128 Len=1428 TSval=2126753086 TSecr=69484869"
"61","1.806729937","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","403","[TCP Retransmission] 443  >  50306 [PSH, ACK] Seq=9112 Ack=9269 Win=64128 Len=317 TSval=2126753130 TSecr=69484869"
"62","1.806770026","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 44#1] 50306  >  443 [ACK] Seq=9269 Ack=7684 Win=64128 Len=0 TSval=69485280 TSecr=2126752758 SLE=9112 SRE=9429"
"63","1.806815493","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","50306  >  443 [ACK] Seq=9269 Ack=9429 Win=62464 Len=0 TSval=69485280 TSecr=2126753086"
"64","1.806827646","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 63#1] 50306  >  443 [ACK] Seq=9269 Ack=9429 Win=62464 Len=0 TSval=69485280 TSecr=2126753130 SLE=9112 SRE=9429"
"65","1.813355549","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Spurious Retransmission] 443  >  50306 [ACK] Seq=7684 Ack=9269 Win=64128 Len=1428 TSval=2126753168 TSecr=69485280"
"66","1.813385651","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Window Update] 50306  >  443 [ACK] Seq=9269 Ack=9429 Win=64128 Len=0 TSval=69485287 TSecr=2126753130 SLE=7684 SRE=9112"
"67","1.890119365","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","264","[TCP Previous segment not captured] , Ignored Unknown Record"
"68","1.890120273","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  40566 [ACK] Seq=1505 Ack=7728 Win=501 Len=1428 TSval=761917 TSecr=69485079"
"69","1.890156032","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Window Update] 40566  >  443 [ACK] Seq=7728 Ack=1505 Win=605 Len=0 TSval=69485363 TSecr=761640 SLE=2933 SRE=3111"
"70","1.890192280","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=7728 Ack=3111 Win=627 Len=0 TSval=69485363 TSecr=761917"
"71","1.915624471","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","4121","Application Data"
"72","1.916317092","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TLSv1.2","169","Application Data"
"73","1.922945847","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=3111 Ack=9156 Win=501 Len=0 TSval=761949 TSecr=69485389"
"74","1.922947244","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=3111 Ack=11763 Win=497 Len=0 TSval=761950 TSecr=69485389"
"75","1.922948222","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  40566 [ACK] Seq=3111 Ack=11846 Win=501 Len=0 TSval=761950 TSecr=69485390"
"76","2.329338493","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","705","[TCP Previous segment not captured] , Ignored Unknown Record"
"77","2.329339890","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Out-Of-Order] 443  >  40566 [ACK] Seq=3111 Ack=11846 Win=501 Len=1428 TSval=762253 TSecr=69485390"
"78","2.329340868","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","705","[TCP Retransmission] 443  >  40566 [PSH, ACK] Seq=4539 Ack=11846 Win=501 Len=619 TSval=762330 TSecr=69485390"
"79","2.329380538","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Window Update] 40566  >  443 [ACK] Seq=11846 Ack=3111 Win=649 Len=0 TSval=69485803 TSecr=761950 SLE=4539 SRE=5158"
"80","2.329427193","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","86","40566  >  443 [ACK] Seq=11846 Ack=5158 Win=672 Len=0 TSval=69485803 TSecr=762253"
"81","2.329439694","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 80#1] 40566  >  443 [ACK] Seq=11846 Ack=5158 Win=672 Len=0 TSval=69485803 TSecr=762330 SLE=4539 SRE=5158"
"82","2.335980867","2a01:b740:a41:e80::2:5","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","1514","[TCP Spurious Retransmission] 443  >  40566 [ACK] Seq=3111 Ack=11846 Win=501 Len=1428 TSval=762363 TSecr=69485803"
"83","2.335995115","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:5","TCP","98","[TCP Dup ACK 80#2] 40566  >  443 [ACK] Seq=11846 Ack=5158 Win=672 Len=0 TSval=69485809 TSecr=762330 SLE=3111 SRE=4539"
"84","3.330128751","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3060","Application Data"
"85","3.332570839","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","264","Application Data, Application Data"
"86","3.339222292","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1 Ack=1429 Win=955 Len=0 TSval=2360744594 TSecr=4014210701"
"87","3.339223270","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1 Ack=2975 Win=945 Len=0 TSval=2360744594 TSecr=4014210701"
"88","3.339224667","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1 Ack=3153 Win=960 Len=0 TSval=2360744594 TSecr=4014210704"
"89","3.339225575","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","132","Application Data"
"90","3.339291366","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=3153 Ack=47 Win=6531 Len=0 TSval=4014210711 TSecr=2360744595"
"91","4.000020384","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1322","Application Data"
"92","4.000064245","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=3153 Ack=1283 Win=6550 Len=0 TSval=4014211371 TSecr=2360745199"
"93","4.002957790","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","128","Application Data"
"94","4.008727491","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3053","Application Data"
"95","4.009811715","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","185","Application Data"
"96","4.016531543","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1283 Ack=4623 Win=960 Len=0 TSval=2360745271 TSecr=4014211374"
"97","4.016532940","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1283 Ack=6162 Win=960 Len=0 TSval=2360745271 TSecr=4014211380"
"98","4.057715853","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1283 Ack=6261 Win=960 Len=0 TSval=2360745313 TSecr=4014211381"
"99","4.240202618","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","3054","Application Data"
"100","4.243131224","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TLSv1.2","152","Application Data"
"101","4.249505405","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1283 Ack=7689 Win=955 Len=0 TSval=2360745505 TSecr=4014211611"
"102","4.249506313","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1283 Ack=9117 Win=955 Len=0 TSval=2360745505 TSecr=4014211611"
"103","4.249507780","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1283 Ack=9229 Win=955 Len=0 TSval=2360745505 TSecr=4014211611"
"104","4.250441425","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TCP","86","443  >  41750 [ACK] Seq=1283 Ack=9295 Win=960 Len=0 TSval=2360745506 TSecr=4014211614"
"105","4.335503424","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","1133","Application Data"
"106","4.335504891","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","124","Application Data"
"107","4.335697165","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=9295 Ack=2368 Win=6569 Len=0 TSval=4014211707 TSecr=2360745590"
"108","5.357745729","2a01:b740:a41:e80::2:1","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","TLSv1.2","967","Application Data"
"109","5.400275960","2001:6a8:3081:6f06:6929:a50d:93f0:6a7e","2a01:b740:a41:e80::2:1","TCP","86","41750  >  443 [ACK] Seq=9295 Ack=3249 Win=6569 Len=0 TSval=4014212772 TSecr=2360746539"
